[2025-07-02 15:42:26,726 - INFO]: Listing CASIA-B
[2025-07-02 15:46:22,344 - INFO]: Saved 53 valid frames to CASIA-B-pkl/058/cl-02/090/090.pkl.
[2025-07-02 15:46:22,345 - INFO]: Saved 54 valid frames to CASIA-B-pkl/058/cl-02/108/108.pkl.
[2025-07-02 15:46:22,376 - INFO]: Saved 72 valid frames to CASIA-B-pkl/058/cl-02/126/126.pkl.
[2025-07-02 15:46:22,431 - INFO]: Saved 73 valid frames to CASIA-B-pkl/058/cl-02/144/144.pkl.
[2025-07-02 15:46:22,453 - INFO]: Saved 74 valid frames to CASIA-B-pkl/058/cl-02/162/162.pkl.
[2025-07-02 15:46:22,469 - INFO]: Saved 75 valid frames to CASIA-B-pkl/058/cl-02/180/180.pkl.
[2025-07-02 15:46:22,507 - INFO]: Saved 73 valid frames to CASIA-B-pkl/058/nm-01/000/000.pkl.
[2025-07-02 15:46:22,598 - INFO]: Saved 78 valid frames to CASIA-B-pkl/058/nm-01/018/018.pkl.
[2025-07-02 15:46:22,603 - INFO]: Saved 53 valid frames to CASIA-B-pkl/058/nm-01/072/072.pkl.
[2025-07-02 15:46:22,613 - INFO]: Saved 72 valid frames to CASIA-B-pkl/058/nm-01/036/036.pkl.
[2025-07-02 15:46:22,669 - INFO]: Saved 50 valid frames to CASIA-B-pkl/058/nm-01/090/090.pkl.
[2025-07-02 15:46:22,676 - INFO]: Saved 77 valid frames to CASIA-B-pkl/058/nm-01/054/054.pkl.
[2025-07-02 15:46:22,678 - INFO]: Saved 53 valid frames to CASIA-B-pkl/058/nm-01/108/108.pkl.
[2025-07-02 15:46:22,697 - INFO]: Saved 64 valid frames to CASIA-B-pkl/058/nm-01/126/126.pkl.
[2025-07-02 15:46:22,772 - INFO]: Saved 66 valid frames to CASIA-B-pkl/058/nm-01/144/144.pkl.
[2025-07-02 15:46:22,775 - INFO]: Saved 64 valid frames to CASIA-B-pkl/058/nm-01/162/162.pkl.
[2025-07-02 15:46:22,800 - INFO]: Saved 66 valid frames to CASIA-B-pkl/058/nm-01/180/180.pkl.
[2025-07-02 15:46:22,912 - INFO]: Saved 110 valid frames to CASIA-B-pkl/058/nm-02/000/000.pkl.
[2025-07-02 15:46:23,025 - INFO]: Saved 68 valid frames to CASIA-B-pkl/058/nm-02/072/072.pkl.
[2025-07-02 15:46:23,027 - INFO]: Saved 108 valid frames to CASIA-B-pkl/058/nm-02/018/018.pkl.
[2025-07-02 15:46:23,047 - INFO]: Saved 91 valid frames to CASIA-B-pkl/058/nm-02/054/054.pkl.
[2025-07-02 15:46:23,079 - INFO]: Saved 112 valid frames to CASIA-B-pkl/058/nm-02/036/036.pkl.
[2025-07-02 15:46:23,113 - INFO]: Saved 59 valid frames to CASIA-B-pkl/058/nm-02/090/090.pkl.
[2025-07-02 15:46:23,117 - INFO]: Saved 62 valid frames to CASIA-B-pkl/058/nm-02/108/108.pkl.
[2025-07-02 15:46:23,153 - INFO]: Saved 72 valid frames to CASIA-B-pkl/058/nm-02/126/126.pkl.
[2025-07-02 15:46:23,187 - INFO]: Saved 74 valid frames to CASIA-B-pkl/058/nm-02/144/144.pkl.
[2025-07-02 15:46:23,241 - INFO]: Saved 75 valid frames to CASIA-B-pkl/058/nm-02/162/162.pkl.
[2025-07-02 15:46:23,253 - INFO]: Saved 76 valid frames to CASIA-B-pkl/058/nm-02/180/180.pkl.
[2025-07-02 15:46:23,346 - INFO]: Saved 96 valid frames to CASIA-B-pkl/058/nm-03/000/000.pkl.
[2025-07-02 15:46:23,392 - INFO]: Saved 97 valid frames to CASIA-B-pkl/058/nm-03/018/018.pkl.
[2025-07-02 15:46:23,465 - INFO]: Saved 68 valid frames to CASIA-B-pkl/058/nm-03/072/072.pkl.
[2025-07-02 15:46:23,468 - INFO]: Saved 92 valid frames to CASIA-B-pkl/058/nm-03/036/036.pkl.
[2025-07-02 15:46:23,483 - INFO]: Saved 59 valid frames to CASIA-B-pkl/058/nm-03/090/090.pkl.
[2025-07-02 15:46:23,525 - INFO]: Saved 93 valid frames to CASIA-B-pkl/058/nm-03/054/054.pkl.
[2025-07-02 15:46:23,554 - INFO]: Saved 62 valid frames to CASIA-B-pkl/058/nm-03/108/108.pkl.
[2025-07-02 15:46:23,573 - INFO]: Saved 72 valid frames to CASIA-B-pkl/058/nm-03/126/126.pkl.
[2025-07-02 15:46:23,593 - INFO]: Saved 75 valid frames to CASIA-B-pkl/058/nm-03/144/144.pkl.
[2025-07-02 15:46:23,647 - INFO]: Saved 75 valid frames to CASIA-B-pkl/058/nm-03/162/162.pkl.
[2025-07-02 15:46:23,689 - INFO]: Saved 75 valid frames to CASIA-B-pkl/058/nm-03/180/180.pkl.
[2025-07-02 15:46:23,699 - INFO]: Saved 73 valid frames to CASIA-B-pkl/058/nm-04/000/000.pkl.
[2025-07-02 15:46:23,740 - INFO]: Saved 78 valid frames to CASIA-B-pkl/058/nm-04/018/018.pkl.
[2025-07-02 15:46:23,798 - INFO]: Saved 56 valid frames to CASIA-B-pkl/058/nm-04/072/072.pkl.
[2025-07-02 15:46:23,817 - INFO]: Saved 52 valid frames to CASIA-B-pkl/058/nm-04/090/090.pkl.
[2025-07-02 15:46:23,833 - INFO]: Saved 80 valid frames to CASIA-B-pkl/058/nm-04/036/036.pkl.
[2025-07-02 15:46:23,874 - INFO]: Saved 53 valid frames to CASIA-B-pkl/058/nm-04/108/108.pkl.
[2025-07-02 15:46:23,903 - INFO]: Saved 81 valid frames to CASIA-B-pkl/058/nm-04/054/054.pkl.
[2025-07-02 15:46:23,914 - INFO]: Saved 69 valid frames to CASIA-B-pkl/058/nm-04/126/126.pkl.
[2025-07-02 15:46:23,942 - INFO]: Saved 73 valid frames to CASIA-B-pkl/058/nm-04/144/144.pkl.
[2025-07-02 15:46:23,993 - INFO]: Saved 72 valid frames to CASIA-B-pkl/058/nm-04/162/162.pkl.
[2025-07-02 15:46:24,034 - INFO]: Saved 73 valid frames to CASIA-B-pkl/058/nm-04/180/180.pkl.
[2025-07-02 15:46:24,093 - INFO]: Saved 95 valid frames to CASIA-B-pkl/058/nm-05/000/000.pkl.
[2025-07-02 15:46:24,150 - INFO]: Saved 95 valid frames to CASIA-B-pkl/058/nm-05/018/018.pkl.
[2025-07-02 15:46:24,204 - INFO]: Saved 67 valid frames to CASIA-B-pkl/058/nm-05/072/072.pkl.
[2025-07-02 15:46:24,238 - INFO]: Saved 97 valid frames to CASIA-B-pkl/058/nm-05/036/036.pkl.
[2025-07-02 15:46:24,241 - INFO]: Saved 60 valid frames to CASIA-B-pkl/058/nm-05/090/090.pkl.
[2025-07-02 15:46:24,283 - INFO]: Saved 91 valid frames to CASIA-B-pkl/058/nm-05/054/054.pkl.
[2025-07-02 15:46:24,293 - INFO]: Saved 61 valid frames to CASIA-B-pkl/058/nm-05/108/108.pkl.
[2025-07-02 15:46:24,349 - INFO]: Saved 78 valid frames to CASIA-B-pkl/058/nm-05/126/126.pkl.
[2025-07-02 15:46:24,357 - INFO]: Saved 80 valid frames to CASIA-B-pkl/058/nm-05/144/144.pkl.
[2025-07-02 15:46:24,411 - INFO]: Saved 79 valid frames to CASIA-B-pkl/058/nm-05/162/162.pkl.
[2025-07-02 15:46:24,431 - INFO]: Saved 79 valid frames to CASIA-B-pkl/058/nm-05/180/180.pkl.
[2025-07-02 15:46:24,489 - INFO]: Saved 79 valid frames to CASIA-B-pkl/058/nm-06/000/000.pkl.
[2025-07-02 15:46:24,533 - INFO]: Saved 87 valid frames to CASIA-B-pkl/058/nm-06/018/018.pkl.
[2025-07-02 15:46:24,588 - INFO]: Saved 59 valid frames to CASIA-B-pkl/058/nm-06/072/072.pkl.
[2025-07-02 15:46:24,601 - INFO]: Saved 78 valid frames to CASIA-B-pkl/058/nm-06/036/036.pkl.
[2025-07-02 15:46:24,611 - INFO]: Saved 51 valid frames to CASIA-B-pkl/058/nm-06/090/090.pkl.
[2025-07-02 15:46:24,656 - INFO]: Saved 82 valid frames to CASIA-B-pkl/058/nm-06/054/054.pkl.
[2025-07-02 15:46:24,670 - INFO]: Saved 60 valid frames to CASIA-B-pkl/058/nm-06/108/108.pkl.
[2025-07-02 15:46:24,711 - INFO]: Saved 82 valid frames to CASIA-B-pkl/058/nm-06/126/126.pkl.
[2025-07-02 15:46:24,735 - INFO]: Saved 85 valid frames to CASIA-B-pkl/058/nm-06/144/144.pkl.
[2025-07-02 15:46:24,797 - INFO]: Saved 83 valid frames to CASIA-B-pkl/058/nm-06/162/162.pkl.
[2025-07-02 15:46:24,836 - INFO]: Saved 89 valid frames to CASIA-B-pkl/058/nm-06/180/180.pkl.
[2025-07-02 15:46:24,843 - INFO]: Saved 82 valid frames to CASIA-B-pkl/059/bg-01/000/000.pkl.
[2025-07-02 15:46:24,873 - INFO]: Saved 82 valid frames to CASIA-B-pkl/059/bg-01/018/018.pkl.
[2025-07-02 15:46:24,941 - INFO]: Saved 65 valid frames to CASIA-B-pkl/059/bg-01/072/072.pkl.
[2025-07-02 15:46:24,956 - INFO]: Saved 88 valid frames to CASIA-B-pkl/059/bg-01/036/036.pkl.
[2025-07-02 15:46:24,957 - INFO]: Saved 62 valid frames to CASIA-B-pkl/059/bg-01/090/090.pkl.
[2025-07-02 15:46:24,996 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/bg-01/054/054.pkl.
[2025-07-02 15:46:25,028 - INFO]: Saved 66 valid frames to CASIA-B-pkl/059/bg-01/108/108.pkl.
[2025-07-02 15:46:25,076 - INFO]: Saved 90 valid frames to CASIA-B-pkl/059/bg-01/126/126.pkl.
[2025-07-02 15:46:25,090 - INFO]: Saved 93 valid frames to CASIA-B-pkl/059/bg-01/144/144.pkl.
[2025-07-02 15:46:25,140 - INFO]: Saved 96 valid frames to CASIA-B-pkl/059/bg-01/162/162.pkl.
[2025-07-02 15:46:25,183 - INFO]: Saved 71 valid frames to CASIA-B-pkl/059/bg-02/000/000.pkl.
[2025-07-02 15:46:25,201 - INFO]: Saved 98 valid frames to CASIA-B-pkl/059/bg-01/180/180.pkl.
[2025-07-02 15:46:25,229 - INFO]: Saved 84 valid frames to CASIA-B-pkl/059/bg-02/018/018.pkl.
[2025-07-02 15:46:25,293 - INFO]: Saved 84 valid frames to CASIA-B-pkl/059/bg-02/036/036.pkl.
[2025-07-02 15:46:25,298 - INFO]: Saved 64 valid frames to CASIA-B-pkl/059/bg-02/072/072.pkl.
[2025-07-02 15:46:25,315 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/bg-02/090/090.pkl.
[2025-07-02 15:46:25,317 - INFO]: Saved 79 valid frames to CASIA-B-pkl/059/bg-02/054/054.pkl.
[2025-07-02 15:46:25,383 - INFO]: Saved 67 valid frames to CASIA-B-pkl/059/bg-02/108/108.pkl.
[2025-07-02 15:46:25,399 - INFO]: Saved 73 valid frames to CASIA-B-pkl/059/bg-02/126/126.pkl.
[2025-07-02 15:46:25,423 - INFO]: Saved 76 valid frames to CASIA-B-pkl/059/bg-02/144/144.pkl.
[2025-07-02 15:46:25,430 - INFO]: Saved 78 valid frames to CASIA-B-pkl/059/bg-02/162/162.pkl.
[2025-07-02 15:46:25,510 - INFO]: Saved 79 valid frames to CASIA-B-pkl/059/bg-02/180/180.pkl.
[2025-07-02 15:46:25,534 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/cl-01/000/000.pkl.
[2025-07-02 15:46:25,572 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/cl-01/036/036.pkl.
[2025-07-02 15:46:25,594 - INFO]: Saved 92 valid frames to CASIA-B-pkl/059/cl-01/018/018.pkl.
[2025-07-02 15:46:25,629 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/cl-01/072/072.pkl.
[2025-07-02 15:46:25,650 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/cl-01/090/090.pkl.
[2025-07-02 15:46:25,680 - INFO]: Saved 66 valid frames to CASIA-B-pkl/059/cl-01/108/108.pkl.
[2025-07-02 15:46:25,684 - INFO]: Saved 86 valid frames to CASIA-B-pkl/059/cl-01/054/054.pkl.
[2025-07-02 15:46:25,726 - INFO]: Saved 73 valid frames to CASIA-B-pkl/059/cl-01/126/126.pkl.
[2025-07-02 15:46:25,757 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/cl-01/144/144.pkl.
[2025-07-02 15:46:25,787 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/cl-01/162/162.pkl.
[2025-07-02 15:46:25,805 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/cl-01/180/180.pkl.
[2025-07-02 15:46:25,842 - INFO]: Saved 77 valid frames to CASIA-B-pkl/059/cl-02/000/000.pkl.
[2025-07-02 15:46:25,890 - INFO]: Saved 84 valid frames to CASIA-B-pkl/059/cl-02/018/018.pkl.
[2025-07-02 15:46:25,920 - INFO]: Saved 78 valid frames to CASIA-B-pkl/059/cl-02/036/036.pkl.
[2025-07-02 15:46:25,928 - INFO]: Saved 61 valid frames to CASIA-B-pkl/059/cl-02/072/072.pkl.
[2025-07-02 15:46:25,930 - INFO]: Saved 73 valid frames to CASIA-B-pkl/059/cl-02/054/054.pkl.
[2025-07-02 15:46:25,966 - INFO]: Saved 57 valid frames to CASIA-B-pkl/059/cl-02/090/090.pkl.
[2025-07-02 15:46:25,999 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/cl-02/108/108.pkl.
[2025-07-02 15:46:26,027 - INFO]: Saved 74 valid frames to CASIA-B-pkl/059/cl-02/126/126.pkl.
[2025-07-02 15:46:26,040 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/cl-02/144/144.pkl.
[2025-07-02 15:46:26,069 - INFO]: Saved 74 valid frames to CASIA-B-pkl/059/cl-02/162/162.pkl.
[2025-07-02 15:46:26,117 - INFO]: Saved 76 valid frames to CASIA-B-pkl/059/cl-02/180/180.pkl.
[2025-07-02 15:46:26,160 - INFO]: Saved 85 valid frames to CASIA-B-pkl/059/nm-01/000/000.pkl.
[2025-07-02 15:46:26,211 - INFO]: Saved 93 valid frames to CASIA-B-pkl/059/nm-01/018/018.pkl.
[2025-07-02 15:46:26,235 - INFO]: Saved 92 valid frames to CASIA-B-pkl/059/nm-01/036/036.pkl.
[2025-07-02 15:46:26,250 - INFO]: Saved 64 valid frames to CASIA-B-pkl/059/nm-01/072/072.pkl.
[2025-07-02 15:46:26,290 - INFO]: Saved 89 valid frames to CASIA-B-pkl/059/nm-01/054/054.pkl.
[2025-07-02 15:46:26,299 - INFO]: Saved 62 valid frames to CASIA-B-pkl/059/nm-01/090/090.pkl.
[2025-07-02 15:46:26,313 - INFO]: Saved 66 valid frames to CASIA-B-pkl/059/nm-01/108/108.pkl.
[2025-07-02 15:46:26,359 - INFO]: Saved 86 valid frames to CASIA-B-pkl/059/nm-01/126/126.pkl.
[2025-07-02 15:46:26,407 - INFO]: Saved 87 valid frames to CASIA-B-pkl/059/nm-01/144/144.pkl.
[2025-07-02 15:46:26,430 - INFO]: Saved 87 valid frames to CASIA-B-pkl/059/nm-01/162/162.pkl.
[2025-07-02 15:46:26,450 - INFO]: Saved 85 valid frames to CASIA-B-pkl/059/nm-01/180/180.pkl.
[2025-07-02 15:46:26,494 - INFO]: Saved 84 valid frames to CASIA-B-pkl/059/nm-02/000/000.pkl.
[2025-07-02 15:46:26,577 - INFO]: Saved 58 valid frames to CASIA-B-pkl/059/nm-02/072/072.pkl.
[2025-07-02 15:46:26,579 - INFO]: Saved 93 valid frames to CASIA-B-pkl/059/nm-02/018/018.pkl.
[2025-07-02 15:46:26,607 - INFO]: Saved 90 valid frames to CASIA-B-pkl/059/nm-02/036/036.pkl.
[2025-07-02 15:46:26,613 - INFO]: Saved 86 valid frames to CASIA-B-pkl/059/nm-02/054/054.pkl.
[2025-07-02 15:46:26,655 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/nm-02/108/108.pkl.
[2025-07-02 15:46:26,657 - INFO]: Saved 59 valid frames to CASIA-B-pkl/059/nm-02/090/090.pkl.
[2025-07-02 15:46:26,707 - INFO]: Saved 73 valid frames to CASIA-B-pkl/059/nm-02/126/126.pkl.
[2025-07-02 15:46:26,712 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/nm-02/144/144.pkl.
[2025-07-02 15:46:26,758 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/nm-02/162/162.pkl.
[2025-07-02 15:46:26,771 - INFO]: Saved 76 valid frames to CASIA-B-pkl/059/nm-02/180/180.pkl.
[2025-07-02 15:46:26,834 - INFO]: Saved 80 valid frames to CASIA-B-pkl/059/nm-03/000/000.pkl.
[2025-07-02 15:46:26,851 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/nm-03/018/018.pkl.
[2025-07-02 15:46:26,915 - INFO]: Saved 86 valid frames to CASIA-B-pkl/059/nm-03/036/036.pkl.
[2025-07-02 15:46:26,927 - INFO]: Saved 62 valid frames to CASIA-B-pkl/059/nm-03/072/072.pkl.
[2025-07-02 15:46:26,928 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/nm-03/090/090.pkl.
[2025-07-02 15:46:26,938 - INFO]: Saved 88 valid frames to CASIA-B-pkl/059/nm-03/054/054.pkl.
[2025-07-02 15:46:26,995 - INFO]: Saved 65 valid frames to CASIA-B-pkl/059/nm-03/108/108.pkl.
[2025-07-02 15:46:27,039 - INFO]: Saved 87 valid frames to CASIA-B-pkl/059/nm-03/126/126.pkl.
[2025-07-02 15:46:27,045 - INFO]: Saved 90 valid frames to CASIA-B-pkl/059/nm-03/144/144.pkl.
[2025-07-02 15:46:27,063 - INFO]: Saved 88 valid frames to CASIA-B-pkl/059/nm-03/162/162.pkl.
[2025-07-02 15:46:27,140 - INFO]: Saved 89 valid frames to CASIA-B-pkl/059/nm-03/180/180.pkl.
[2025-07-02 15:46:27,163 - INFO]: Saved 77 valid frames to CASIA-B-pkl/059/nm-04/000/000.pkl.
[2025-07-02 15:46:27,167 - INFO]: Saved 77 valid frames to CASIA-B-pkl/059/nm-04/018/018.pkl.
[2025-07-02 15:46:27,203 - INFO]: Saved 81 valid frames to CASIA-B-pkl/059/nm-04/036/036.pkl.
[2025-07-02 15:46:27,244 - INFO]: Saved 60 valid frames to CASIA-B-pkl/059/nm-04/090/090.pkl.
[2025-07-02 15:46:27,249 - INFO]: Saved 58 valid frames to CASIA-B-pkl/059/nm-04/072/072.pkl.
[2025-07-02 15:46:27,285 - INFO]: Saved 66 valid frames to CASIA-B-pkl/059/nm-04/108/108.pkl.
[2025-07-02 15:46:27,292 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/nm-04/054/054.pkl.
[2025-07-02 15:46:27,338 - INFO]: Saved 72 valid frames to CASIA-B-pkl/059/nm-04/126/126.pkl.
[2025-07-02 15:46:27,350 - INFO]: Saved 72 valid frames to CASIA-B-pkl/059/nm-04/144/144.pkl.
[2025-07-02 15:46:27,385 - INFO]: Saved 73 valid frames to CASIA-B-pkl/059/nm-04/162/162.pkl.
[2025-07-02 15:46:27,405 - INFO]: Saved 74 valid frames to CASIA-B-pkl/059/nm-04/180/180.pkl.
[2025-07-02 15:46:27,461 - INFO]: Saved 79 valid frames to CASIA-B-pkl/059/nm-05/000/000.pkl.
[2025-07-02 15:46:27,497 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/nm-05/018/018.pkl.
[2025-07-02 15:46:27,505 - INFO]: Saved 76 valid frames to CASIA-B-pkl/059/nm-05/036/036.pkl.
[2025-07-02 15:46:27,525 - INFO]: Saved 74 valid frames to CASIA-B-pkl/059/nm-05/054/054.pkl.
[2025-07-02 15:46:27,544 - INFO]: Saved 56 valid frames to CASIA-B-pkl/059/nm-05/072/072.pkl.
[2025-07-02 15:46:27,577 - INFO]: Saved 55 valid frames to CASIA-B-pkl/059/nm-05/090/090.pkl.
[2025-07-02 15:46:27,587 - INFO]: Saved 62 valid frames to CASIA-B-pkl/059/nm-05/108/108.pkl.
[2025-07-02 15:46:27,623 - INFO]: Saved 72 valid frames to CASIA-B-pkl/059/nm-05/126/126.pkl.
[2025-07-02 15:46:27,640 - INFO]: Saved 74 valid frames to CASIA-B-pkl/059/nm-05/144/144.pkl.
[2025-07-02 15:46:27,683 - INFO]: Saved 72 valid frames to CASIA-B-pkl/059/nm-05/162/162.pkl.
[2025-07-02 15:46:27,701 - INFO]: Saved 75 valid frames to CASIA-B-pkl/059/nm-05/180/180.pkl.
[2025-07-02 15:46:27,753 - INFO]: Saved 81 valid frames to CASIA-B-pkl/059/nm-06/000/000.pkl.
[2025-07-02 15:46:27,816 - INFO]: Saved 94 valid frames to CASIA-B-pkl/059/nm-06/018/018.pkl.
[2025-07-02 15:46:27,849 - INFO]: Saved 88 valid frames to CASIA-B-pkl/059/nm-06/036/036.pkl.
[2025-07-02 15:46:27,852 - INFO]: Saved 64 valid frames to CASIA-B-pkl/059/nm-06/072/072.pkl.
[2025-07-02 15:46:27,878 - INFO]: Saved 90 valid frames to CASIA-B-pkl/059/nm-06/054/054.pkl.
[2025-07-02 15:46:27,899 - INFO]: Saved 62 valid frames to CASIA-B-pkl/059/nm-06/090/090.pkl.
[2025-07-02 15:46:27,934 - INFO]: Saved 65 valid frames to CASIA-B-pkl/059/nm-06/108/108.pkl.
[2025-07-02 15:46:27,965 - INFO]: Saved 81 valid frames to CASIA-B-pkl/059/nm-06/126/126.pkl.
[2025-07-02 15:46:27,992 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/nm-06/144/144.pkl.
[2025-07-02 15:46:28,018 - INFO]: Saved 83 valid frames to CASIA-B-pkl/059/nm-06/162/162.pkl.
[2025-07-02 15:46:28,085 - INFO]: Saved 84 valid frames to CASIA-B-pkl/059/nm-06/180/180.pkl.
[2025-07-02 15:46:28,140 - INFO]: Saved 102 valid frames to CASIA-B-pkl/060/bg-01/000/000.pkl.
[2025-07-02 15:46:28,160 - INFO]: Saved 100 valid frames to CASIA-B-pkl/060/bg-01/018/018.pkl.
[2025-07-02 15:46:28,181 - INFO]: Saved 94 valid frames to CASIA-B-pkl/060/bg-01/036/036.pkl.
[2025-07-02 15:46:28,256 - INFO]: Saved 66 valid frames to CASIA-B-pkl/060/bg-01/090/090.pkl.
[2025-07-02 15:46:28,261 - INFO]: Saved 71 valid frames to CASIA-B-pkl/060/bg-01/072/072.pkl.
[2025-07-02 15:46:28,277 - INFO]: Saved 73 valid frames to CASIA-B-pkl/060/bg-01/108/108.pkl.
[2025-07-02 15:46:28,287 - INFO]: Saved 98 valid frames to CASIA-B-pkl/060/bg-01/054/054.pkl.
[2025-07-02 15:46:28,382 - INFO]: Saved 91 valid frames to CASIA-B-pkl/060/bg-01/126/126.pkl.
[2025-07-02 15:46:28,404 - INFO]: Saved 91 valid frames to CASIA-B-pkl/060/bg-01/144/144.pkl.
[2025-07-02 15:46:28,429 - INFO]: Saved 96 valid frames to CASIA-B-pkl/060/bg-01/162/162.pkl.
[2025-07-02 15:46:28,473 - INFO]: Saved 96 valid frames to CASIA-B-pkl/060/bg-01/180/180.pkl.
[2025-07-02 15:46:28,494 - INFO]: Saved 79 valid frames to CASIA-B-pkl/060/bg-02/000/000.pkl.
[2025-07-02 15:46:28,539 - INFO]: Saved 87 valid frames to CASIA-B-pkl/060/bg-02/018/018.pkl.
[2025-07-02 15:46:28,559 - INFO]: Saved 84 valid frames to CASIA-B-pkl/060/bg-02/036/036.pkl.
[2025-07-02 15:46:28,611 - INFO]: Saved 70 valid frames to CASIA-B-pkl/060/bg-02/072/072.pkl.
[2025-07-02 15:46:28,625 - INFO]: Saved 87 valid frames to CASIA-B-pkl/060/bg-02/054/054.pkl.
[2025-07-02 15:46:28,639 - INFO]: Saved 68 valid frames to CASIA-B-pkl/060/bg-02/090/090.pkl.
[2025-07-02 15:46:28,659 - INFO]: Saved 75 valid frames to CASIA-B-pkl/060/bg-02/108/108.pkl.
[2025-07-02 15:46:28,736 - INFO]: Saved 83 valid frames to CASIA-B-pkl/060/bg-02/126/126.pkl.
[2025-07-02 15:46:28,748 - INFO]: Saved 83 valid frames to CASIA-B-pkl/060/bg-02/144/144.pkl.
[2025-07-02 15:46:28,777 - INFO]: Saved 86 valid frames to CASIA-B-pkl/060/bg-02/162/162.pkl.
[2025-07-02 15:46:28,810 - INFO]: Saved 87 valid frames to CASIA-B-pkl/060/bg-02/180/180.pkl.
[2025-07-02 15:46:28,866 - INFO]: Saved 81 valid frames to CASIA-B-pkl/060/cl-01/000/000.pkl.
[2025-07-02 15:46:28,892 - INFO]: Saved 91 valid frames to CASIA-B-pkl/060/cl-01/018/018.pkl.
[2025-07-02 15:46:28,941 - INFO]: Saved 88 valid frames to CASIA-B-pkl/060/cl-01/036/036.pkl.
[2025-07-02 15:46:28,950 - INFO]: Saved 80 valid frames to CASIA-B-pkl/060/cl-01/054/054.pkl.
[2025-07-02 15:46:28,978 - INFO]: Saved 62 valid frames to CASIA-B-pkl/060/cl-01/090/090.pkl.
[2025-07-02 15:46:28,986 - INFO]: Saved 69 valid frames to CASIA-B-pkl/060/cl-01/072/072.pkl.
[2025-07-02 15:46:29,039 - INFO]: Saved 68 valid frames to CASIA-B-pkl/060/cl-01/108/108.pkl.
[2025-07-02 15:46:29,068 - INFO]: Saved 75 valid frames to CASIA-B-pkl/060/cl-01/126/126.pkl.
[2025-07-02 15:46:29,100 - INFO]: Saved 76 valid frames to CASIA-B-pkl/060/cl-01/144/144.pkl.
[2025-07-02 15:46:29,121 - INFO]: Saved 82 valid frames to CASIA-B-pkl/060/cl-01/162/162.pkl.
[2025-07-02 15:46:29,186 - INFO]: Saved 81 valid frames to CASIA-B-pkl/060/cl-02/000/000.pkl.
[2025-07-02 15:46:29,264 - INFO]: Saved 83 valid frames to CASIA-B-pkl/060/cl-01/180/180.pkl.
[2025-07-02 15:46:29,266 - INFO]: Saved 99 valid frames to CASIA-B-pkl/060/cl-02/018/018.pkl.
[2025-07-02 15:46:29,271 - INFO]: Saved 87 valid frames to CASIA-B-pkl/060/cl-02/036/036.pkl.
[2025-07-02 15:46:29,359 - INFO]: Saved 90 valid frames to CASIA-B-pkl/060/cl-02/054/054.pkl.
[2025-07-02 15:46:29,361 - INFO]: Saved 64 valid frames to CASIA-B-pkl/060/cl-02/090/090.pkl.
[2025-07-02 15:46:29,367 - INFO]: Saved 67 valid frames to CASIA-B-pkl/060/cl-02/108/108.pkl.
[2025-07-02 15:46:29,390 - INFO]: Saved 71 valid frames to CASIA-B-pkl/060/cl-02/072/072.pkl.
[2025-07-02 15:46:29,483 - INFO]: Saved 83 valid frames to CASIA-B-pkl/060/cl-02/126/126.pkl.
[2025-07-02 15:46:29,495 - INFO]: Saved 85 valid frames to CASIA-B-pkl/060/cl-02/144/144.pkl.
[2025-07-02 15:46:29,522 - INFO]: Saved 91 valid frames to CASIA-B-pkl/060/cl-02/162/162.pkl.
[2025-07-02 15:46:29,599 - INFO]: Saved 91 valid frames to CASIA-B-pkl/060/cl-02/180/180.pkl.
[2025-07-02 15:46:29,631 - INFO]: Saved 94 valid frames to CASIA-B-pkl/060/nm-01/000/000.pkl.
[2025-07-02 15:46:29,690 - INFO]: Saved 108 valid frames to CASIA-B-pkl/060/nm-01/018/018.pkl.
[2025-07-02 15:46:29,716 - INFO]: Saved 102 valid frames to CASIA-B-pkl/060/nm-01/036/036.pkl.
[2025-07-02 15:46:29,759 - INFO]: Saved 75 valid frames to CASIA-B-pkl/060/nm-01/072/072.pkl.
[2025-07-02 15:46:29,787 - INFO]: Saved 68 valid frames to CASIA-B-pkl/060/nm-01/090/090.pkl.
[2025-07-02 15:46:29,811 - INFO]: Saved 71 valid frames to CASIA-B-pkl/060/nm-01/108/108.pkl.
